ID,Name,Subname,Generation,Sprite,Icon Locations,Tier,Type 1,Type 2,Ability 1,Ability 2,Hidden Ability,Special Ability,Egg Group 1,Egg Group 2,HP,ATK,DEF,SPA,SPD,SPE,BST,Size,Weight,Gender Ratio,Color,Link
279,Pelipper,None,3,https://play.pokemonshowdown.com/sprites/gen5/pelipper.png,-120px -690px;,OU,WATER,FLYING,Keen Eye,Drizzle,Rain Dish,None,Water 1,Flying,60,50,100,95,70,65,440,1.2 m,28 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/pelipper
280,Ralts,None,3,https://play.pokemonshowdown.com/sprites/gen5/ralts.png,-160px -690px;,LC,PSYCHIC,FAIRY,Synchronize,Trace,Telepathy,None,Human-Like,Amorphous,28,25,25,45,35,40,198,0.4 m,6.6 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/ralts
281,Kirlia,None,3,https://play.pokemonshowdown.com/sprites/gen5/kirlia.png,-200px -690px;,NFE,PSYCHIC,FAIRY,Synchronize,Trace,Telepathy,None,Human-Like,Amorphous,38,35,35,65,55,50,278,0.8 m,20.2 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/kirlia
282,Gardevoir,None,3,https://play.pokemonshowdown.com/sprites/gen5/gardevoir.png,-240px -690px;,UU,PSYCHIC,FAIRY,Synchronize,Trace,Telepathy,None,Human-Like,Amorphous,68,65,65,125,115,80,518,1.6 m,48.4 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/gardevoir
282,Gardevoir,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/gardevoir-mega.png,0px -2820px;,Illegal,PSYCHIC,FAIRY,Pixilate,None,None,None,Amorphous,None,68,85,65,165,135,100,618,1.6 m,48.4 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/gardevoirmega
283,Surskit,None,3,https://play.pokemonshowdown.com/sprites/gen5/surskit.png,-280px -690px;,Illegal,BUG,WATER,Swift Swim,None,Rain Dish,None,Water 1,Bug,40,30,32,50,52,65,269,0.5 m,1.7 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/surskit
284,Masquerain,None,3,https://play.pokemonshowdown.com/sprites/gen5/masquerain.png,-320px -690px;,Illegal,BUG,FLYING,Intimidate,None,Unnerve,None,Water 1,Bug,70,60,62,100,82,80,454,0.8 m,3.6 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/masquerain
285,Shroomish,None,3,https://play.pokemonshowdown.com/sprites/gen5/shroomish.png,-360px -690px;,Illegal,GRASS,None,Effect Spore,Poison Heal,Quick Feet,None,Fairy,Grass,60,40,60,40,60,35,295,0.4 m,4.5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/shroomish
286,Breloom,None,3,https://play.pokemonshowdown.com/sprites/gen5/breloom.png,-400px -690px;,Illegal,GRASS,FIGHTING,Effect Spore,Poison Heal,Technician,None,Fairy,Grass,60,130,80,60,60,70,460,1.2 m,39.2 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/breloom
287,Slakoth,None,3,https://play.pokemonshowdown.com/sprites/gen5/slakoth.png,-440px -690px;,Illegal,NORMAL,None,Truant,None,None,None,Field,None,60,60,60,35,35,30,280,0.8 m,24 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/slakoth
288,Vigoroth,None,3,https://play.pokemonshowdown.com/sprites/gen5/vigoroth.png,0px -720px;,Illegal,NORMAL,None,Vital Spirit,None,None,None,Field,None,80,80,80,55,55,90,440,1.4 m,46.5 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/vigoroth
289,Slaking,None,3,https://play.pokemonshowdown.com/sprites/gen5/slaking.png,-40px -720px;,Illegal,NORMAL,None,Truant,None,None,None,Field,None,150,160,100,95,65,100,670,2 m,130.5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/slaking
290,Nincada,None,3,https://play.pokemonshowdown.com/sprites/gen5/nincada.png,-80px -720px;,LC,BUG,GROUND,Compound Eyes,None,Run Away,None,Bug,None,31,45,90,30,30,40,266,0.5 m,5.5 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/nincada
291,Ninjask,None,3,https://play.pokemonshowdown.com/sprites/gen5/ninjask.png,-120px -720px;,NU,BUG,FLYING,Speed Boost,None,Infiltrator,None,Bug,None,61,90,45,50,50,160,456,0.8 m,12 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/ninjask
292,Shedinja,None,3,https://play.pokemonshowdown.com/sprites/gen5/shedinja.png,-160px -720px;,(PU),BUG,GHOST,Wonder Guard,None,None,None,Mineral,None,1,90,45,30,30,40,236,0.8 m,1.2 kg,100% genderless,Brown,https://dex.pokemonshowdown.com/pokemon/shedinja
293,Whismur,None,3,https://play.pokemonshowdown.com/sprites/gen5/whismur.png,-200px -720px;,Illegal,NORMAL,None,Soundproof,None,Rattled,None,Monster,Field,64,51,23,51,23,28,240,0.6 m,16.3 kg,50% male  50% female,Pink,https://dex.pokemonshowdown.com/pokemon/whismur
294,Loudred,None,3,https://play.pokemonshowdown.com/sprites/gen5/loudred.png,-240px -720px;,Illegal,NORMAL,None,Soundproof,None,Scrappy,None,Monster,Field,84,71,43,71,43,48,360,1 m,40.5 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/loudred
295,Exploud,None,3,https://play.pokemonshowdown.com/sprites/gen5/exploud.png,-280px -720px;,Illegal,NORMAL,None,Soundproof,None,Scrappy,None,Monster,Field,104,91,63,91,73,68,490,1.5 m,84 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/exploud
296,Makuhita,None,3,https://play.pokemonshowdown.com/sprites/gen5/makuhita.png,-320px -720px;,Illegal,FIGHTING,None,Thick Fat,Guts,Sheer Force,None,Human-Like,None,72,60,30,20,30,25,237,1 m,86.4 kg,75% male  25% female,Yellow,https://dex.pokemonshowdown.com/pokemon/makuhita
297,Hariyama,None,3,https://play.pokemonshowdown.com/sprites/gen5/hariyama.png,-360px -720px;,Illegal,FIGHTING,None,Thick Fat,Guts,Sheer Force,None,Human-Like,None,144,120,60,40,60,50,474,2.3 m,253.8 kg,75% male  25% female,Brown,https://dex.pokemonshowdown.com/pokemon/hariyama
298,Azurill,None,3,https://play.pokemonshowdown.com/sprites/gen5/azurill.png,-400px -720px;,Illegal,NORMAL,FAIRY,Thick Fat,Huge Power,Sap Sipper,None,Undiscovered,None,50,20,40,20,40,20,190,0.2 m,2 kg,25% male  75% female,Blue,https://dex.pokemonshowdown.com/pokemon/azurill
299,Nosepass,None,3,https://play.pokemonshowdown.com/sprites/gen5/nosepass.png,-440px -720px;,Illegal,ROCK,None,Sturdy,Magnet Pull,Sand Force,None,Mineral,None,30,45,135,45,90,30,375,1 m,97 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/nosepass
300,Skitty,None,3,https://play.pokemonshowdown.com/sprites/gen5/skitty.png,0px -750px;,Illegal,NORMAL,None,Cute Charm,Normalize,Wonder Skin,None,Field,Fairy,50,45,45,35,35,50,260,0.6 m,11 kg,25% male  75% female,Pink,https://dex.pokemonshowdown.com/pokemon/skitty
301,Delcatty,None,3,https://play.pokemonshowdown.com/sprites/gen5/delcatty.png,-40px -750px;,Illegal,NORMAL,None,Cute Charm,Normalize,Wonder Skin,None,Field,Fairy,70,65,65,55,55,90,400,1.1 m,32.6 kg,25% male  75% female,Purple,https://dex.pokemonshowdown.com/pokemon/delcatty
302,Sableye,None,3,https://play.pokemonshowdown.com/sprites/gen5/sableye.png,-80px -750px;,RU,DARK,GHOST,Keen Eye,Stall,Prankster,None,Human-Like,None,50,75,75,65,65,50,380,0.5 m,11 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/sableye
302,Sableye,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/sableye-mega.png,-40px -2820px;,Illegal,DARK,GHOST,Magic Bounce,None,None,None,Human-Like,None,50,85,125,85,115,20,480,0.5 m,161 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/sableyemega
303,Mawile,None,3,https://play.pokemonshowdown.com/sprites/gen5/mawile.png,-120px -750px;,PU,STEEL,FAIRY,Hyper Cutter,Intimidate,Sheer Force,None,Field,Fairy,50,85,85,55,55,50,380,0.6 m,11.5 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/mawile
303,Mawile,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/mawile-mega.png,-80px -2820px;,Illegal,STEEL,FAIRY,Huge Power,None,None,None,Field,Fairy,50,105,125,55,95,50,480,1 m,23.5 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/mawilemega
304,Aron,None,3,https://play.pokemonshowdown.com/sprites/gen5/aron.png,-160px -750px;,Illegal,STEEL,ROCK,Sturdy,Rock Head,Heavy Metal,None,Monster,None,50,70,100,40,40,30,330,0.4 m,60 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/aron
305,Lairon,None,3,https://play.pokemonshowdown.com/sprites/gen5/lairon.png,-200px -750px;,Illegal,STEEL,ROCK,Sturdy,Rock Head,Heavy Metal,None,Monster,None,60,90,140,50,50,40,430,0.9 m,120 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/lairon
306,Aggron,None,3,https://play.pokemonshowdown.com/sprites/gen5/aggron.png,-240px -750px;,Illegal,STEEL,ROCK,Sturdy,Rock Head,Heavy Metal,None,Monster,None,70,110,180,60,60,50,530,2.1 m,360 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/aggron
306,Aggron,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/aggron-mega.png,-120px -2820px;,Illegal,STEEL,None,Filter,None,None,None,Monster,None,70,140,230,60,80,50,630,2.2 m,395 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/aggronmega
307,Meditite,None,3,https://play.pokemonshowdown.com/sprites/gen5/meditite.png,-280px -750px;,Illegal,FIGHTING,PSYCHIC,Pure Power,None,Telepathy,None,Human-Like,None,30,40,55,40,55,60,280,0.6 m,11.2 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/meditite
308,Medicham,None,3,https://play.pokemonshowdown.com/sprites/gen5/medicham.png,-320px -750px;,Illegal,FIGHTING,PSYCHIC,Pure Power,None,Telepathy,None,Human-Like,None,60,60,75,60,75,80,410,1.3 m,31.5 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/medicham
308,Medicham,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/medicham-mega.png,-160px -2820px;,Illegal,FIGHTING,PSYCHIC,Pure Power,None,None,None,Human-Like,None,60,100,85,80,85,100,510,1.3 m,31.5 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/medichammega
309,Electrike,None,3,https://play.pokemonshowdown.com/sprites/gen5/electrike.png,-360px -750px;,LC,ELECTRIC,None,Static,Lightning Rod,Minus,None,Field,None,40,45,40,65,40,65,295,0.6 m,15.2 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/electrike
310,Manectric,None,3,https://play.pokemonshowdown.com/sprites/gen5/manectric.png,-400px -750px;,PU,ELECTRIC,None,Static,Lightning Rod,Minus,None,Field,None,70,75,60,105,60,105,475,1.5 m,40.2 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/manectric
310,Manectric,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/manectric-mega.png,-200px -2820px;,Illegal,ELECTRIC,None,Intimidate,None,None,None,Field,None,70,75,80,135,80,135,575,1.8 m,44 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/manectricmega
311,Plusle,None,3,https://play.pokemonshowdown.com/sprites/gen5/plusle.png,-440px -750px;,Illegal,ELECTRIC,None,Plus,None,Lightning Rod,None,Fairy,None,60,50,40,85,75,95,405,0.4 m,4.2 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/plusle
312,Minun,None,3,https://play.pokemonshowdown.com/sprites/gen5/minun.png,0px -780px;,Illegal,ELECTRIC,None,Minus,None,Volt Absorb,None,Fairy,None,60,40,50,75,85,95,405,0.4 m,4.2 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/minun
313,Volbeat,None,3,https://play.pokemonshowdown.com/sprites/gen5/volbeat.png,-40px -780px;,Illegal,BUG,None,Illuminate,Swarm,Prankster,None,Bug,Human-Like,65,73,75,47,85,85,430,0.7 m,17.7 kg,100% male,Gray,https://dex.pokemonshowdown.com/pokemon/volbeat
314,Illumise,None,3,https://play.pokemonshowdown.com/sprites/gen5/illumise.png,-80px -780px;,Illegal,BUG,None,Oblivious,Tinted Lens,Prankster,None,Bug,Human-Like,65,47,75,73,85,85,430,0.6 m,17.7 kg,100% female,Purple,https://dex.pokemonshowdown.com/pokemon/illumise
315,Roselia,None,3,https://play.pokemonshowdown.com/sprites/gen5/roselia.png,-120px -780px;,PU,GRASS,POISON,Natural Cure,Poison Point,Leaf Guard,None,Fairy,Grass,50,60,45,100,80,65,400,0.3 m,2 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/roselia
316,Gulpin,None,3,https://play.pokemonshowdown.com/sprites/gen5/gulpin.png,-160px -780px;,Illegal,POISON,None,Liquid Ooze,Sticky Hold,Gluttony,None,Amorphous,None,70,43,53,43,53,40,302,0.4 m,10.3 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/gulpin
317,Swalot,None,3,https://play.pokemonshowdown.com/sprites/gen5/swalot.png,-200px -780px;,Illegal,POISON,None,Liquid Ooze,Sticky Hold,Gluttony,None,Amorphous,None,100,73,83,73,83,55,467,1.7 m,80 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/swalot
318,Carvanha,None,3,https://play.pokemonshowdown.com/sprites/gen5/carvanha.png,-240px -780px;,Illegal,WATER,DARK,Rough Skin,None,Speed Boost,None,Water 2,None,45,90,20,65,20,65,305,0.8 m,20.8 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/carvanha
319,Sharpedo,None,3,https://play.pokemonshowdown.com/sprites/gen5/sharpedo.png,-280px -780px;,Illegal,WATER,DARK,Rough Skin,None,Speed Boost,None,Water 2,None,70,120,40,95,40,95,460,1.8 m,88.8 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/sharpedo
319,Sharpedo,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/sharpedo-mega.png,-240px -2820px;,Illegal,WATER,DARK,Strong Jaw,None,None,None,Water 2,None,70,140,70,110,65,105,560,2.5 m,130.3 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/sharpedomega
320,Wailmer,None,3,https://play.pokemonshowdown.com/sprites/gen5/wailmer.png,-320px -780px;,LC,WATER,None,Water Veil,Oblivious,Pressure,None,Field,Water 2,130,70,35,70,35,60,400,2 m,130 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/wailmer
321,Wailord,None,3,https://play.pokemonshowdown.com/sprites/gen5/wailord.png,-360px -780px;,(PU),WATER,None,Water Veil,Oblivious,Pressure,None,Field,Water 2,170,90,45,90,45,60,500,14.5 m,398 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/wailord
322,Numel,None,3,https://play.pokemonshowdown.com/sprites/gen5/numel.png,-400px -780px;,Illegal,FIRE,GROUND,Oblivious,Simple,Own Tempo,None,Field,None,60,60,40,65,45,35,305,0.7 m,24 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/numel
323,Camerupt,None,3,https://play.pokemonshowdown.com/sprites/gen5/camerupt.png,-440px -780px;,Illegal,FIRE,GROUND,Magma Armor,Solid Rock,Anger Point,None,Field,None,70,100,70,105,75,40,460,1.9 m,220 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/camerupt
323,Camerupt,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/camerupt-mega.png,-280px -2820px;,Illegal,FIRE,GROUND,Sheer Force,None,None,None,Field,None,70,120,100,145,105,20,560,2.5 m,320.5 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/cameruptmega
324,Torkoal,None,3,https://play.pokemonshowdown.com/sprites/gen5/torkoal.png,0px -810px;,UU,FIRE,None,White Smoke,Drought,Shell Armor,None,Field,None,70,85,140,85,70,20,470,0.5 m,80.4 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/torkoal
325,Spoink,None,3,https://play.pokemonshowdown.com/sprites/gen5/spoink.png,-40px -810px;,Illegal,PSYCHIC,None,Thick Fat,Own Tempo,Gluttony,None,Field,None,60,25,35,70,80,60,330,0.7 m,30.6 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/spoink
326,Grumpig,None,3,https://play.pokemonshowdown.com/sprites/gen5/grumpig.png,-80px -810px;,Illegal,PSYCHIC,None,Thick Fat,Own Tempo,Gluttony,None,Field,None,80,45,65,90,110,80,470,0.9 m,71.5 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/grumpig
327,Spinda,None,3,https://play.pokemonshowdown.com/sprites/gen5/spinda.png,-120px -810px;,Illegal,NORMAL,None,Own Tempo,Tangled Feet,Contrary,None,Field,Human-Like,60,60,60,60,60,60,360,1.1 m,5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/spinda
328,Trapinch,None,3,https://play.pokemonshowdown.com/sprites/gen5/trapinch.png,-160px -810px;,PU,GROUND,None,Hyper Cutter,Arena Trap,Sheer Force,None,Bug,Dragon,45,100,45,45,45,10,290,0.7 m,15 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/trapinch
329,Vibrava,None,3,https://play.pokemonshowdown.com/sprites/gen5/vibrava.png,-200px -810px;,NFE,GROUND,DRAGON,Levitate,None,None,None,Bug,Dragon,50,70,50,50,50,70,340,1.1 m,15.3 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/vibrava
330,Flygon,None,3,https://play.pokemonshowdown.com/sprites/gen5/flygon.png,-240px -810px;,UU,GROUND,DRAGON,Levitate,None,None,None,Bug,Dragon,80,100,80,80,80,100,520,2 m,82 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/flygon
331,Cacnea,None,3,https://play.pokemonshowdown.com/sprites/gen5/cacnea.png,-280px -810px;,Illegal,GRASS,None,Sand Veil,None,Water Absorb,None,Grass,Human-Like,50,85,40,85,40,35,335,0.4 m,51.3 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/cacnea
332,Cacturne,None,3,https://play.pokemonshowdown.com/sprites/gen5/cacturne.png,-320px -810px;,Illegal,GRASS,DARK,Sand Veil,None,Water Absorb,None,Grass,Human-Like,70,115,60,115,60,55,475,1.3 m,77.4 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/cacturne
333,Swablu,None,3,https://play.pokemonshowdown.com/sprites/gen5/swablu.png,-360px -810px;,Illegal,NORMAL,FLYING,Natural Cure,None,Cloud Nine,None,Flying,Dragon,45,40,60,40,75,50,310,0.4 m,1.2 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/swablu
334,Altaria,None,3,https://play.pokemonshowdown.com/sprites/gen5/altaria.png,-400px -810px;,Illegal,DRAGON,FLYING,Natural Cure,None,Cloud Nine,None,Flying,Dragon,75,70,90,70,105,80,490,1.1 m,20.6 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/altaria
334,Altaria,Mega,3,https://play.pokemonshowdown.com/sprites/gen5/altaria-mega.png,-320px -2820px;,Illegal,DRAGON,FAIRY,Pixilate,None,None,None,Flying,Dragon,75,110,110,110,105,80,590,1.5 m,20.6 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/altariamega
335,Zangoose,None,3,https://play.pokemonshowdown.com/sprites/gen5/zangoose.png,-440px -810px;,Illegal,NORMAL,None,Immunity,None,Toxic Boost,None,Field,None,73,115,60,60,60,90,458,1.3 m,40.3 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/zangoose
336,Seviper,None,3,https://play.pokemonshowdown.com/sprites/gen5/seviper.png,0px -840px;,Illegal,POISON,None,Shed Skin,None,Infiltrator,None,Field,Dragon,73,100,60,100,60,65,458,2.7 m,52.5 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/seviper
337,Lunatone,None,3,https://play.pokemonshowdown.com/sprites/gen5/lunatone.png,-40px -840px;,(PU),ROCK,PSYCHIC,Levitate,None,None,None,Mineral,None,90,55,65,95,85,70,460,1 m,168 kg,100% genderless,Yellow,https://dex.pokemonshowdown.com/pokemon/lunatone
338,Solrock,None,3,https://play.pokemonshowdown.com/sprites/gen5/solrock.png,-80px -840px;,(PU),ROCK,PSYCHIC,Levitate,None,None,None,Mineral,None,90,95,85,55,65,70,460,1.2 m,154 kg,100% genderless,Red,https://dex.pokemonshowdown.com/pokemon/solrock
339,Barboach,None,3,https://play.pokemonshowdown.com/sprites/gen5/barboach.png,-120px -840px;,LC,WATER,GROUND,Oblivious,Anticipation,Hydration,None,Water 2,None,50,48,43,46,41,60,288,0.4 m,1.9 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/barboach
340,Whiscash,None,3,https://play.pokemonshowdown.com/sprites/gen5/whiscash.png,-160px -840px;,(PU),WATER,GROUND,Oblivious,Anticipation,Hydration,None,Water 2,None,110,78,73,76,71,60,468,0.9 m,23.6 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/whiscash
341,Corphish,None,3,https://play.pokemonshowdown.com/sprites/gen5/corphish.png,-200px -840px;,LC,WATER,None,Hyper Cutter,Shell Armor,Adaptability,None,Water 1,Water 3,43,80,65,50,35,35,308,0.6 m,11.5 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/corphish
342,Crawdaunt,None,3,https://play.pokemonshowdown.com/sprites/gen5/crawdaunt.png,-240px -840px;,UUBL,WATER,DARK,Hyper Cutter,Shell Armor,Adaptability,None,Water 1,Water 3,63,120,85,90,55,55,468,1.1 m,32.8 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/crawdaunt
343,Baltoy,None,3,https://play.pokemonshowdown.com/sprites/gen5/baltoy.png,-280px -840px;,LC,GROUND,PSYCHIC,Levitate,None,None,None,Mineral,None,40,40,55,40,70,55,300,0.5 m,21.5 kg,100% genderless,Brown,https://dex.pokemonshowdown.com/pokemon/baltoy
344,Claydol,None,3,https://play.pokemonshowdown.com/sprites/gen5/claydol.png,-320px -840px;,RU,GROUND,PSYCHIC,Levitate,None,None,None,Mineral,None,60,70,105,70,120,75,500,1.5 m,108 kg,100% genderless,Black,https://dex.pokemonshowdown.com/pokemon/claydol
345,Lileep,None,3,https://play.pokemonshowdown.com/sprites/gen5/lileep.png,-360px -840px;,Illegal,ROCK,GRASS,Suction Cups,None,Storm Drain,None,Water 3,None,66,41,77,61,87,23,355,1 m,23.8 kg,87.5% male  12.5% female,Purple,https://dex.pokemonshowdown.com/pokemon/lileep
346,Cradily,None,3,https://play.pokemonshowdown.com/sprites/gen5/cradily.png,-400px -840px;,Illegal,ROCK,GRASS,Suction Cups,None,Storm Drain,None,Water 3,None,86,81,97,81,107,43,495,1.5 m,60.4 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/cradily
